X_COORD,Y_COORD
530200,2913000
530600,2913000
531000,2913000
531400,2913000
531800,2913000
532200,2913000
532600,2913000
533000,2913000
533400,2913000
533800,2913000
534200,2913000
534600,2913000
535000,2913000
535400,2913000
535800,2913000
536200,2913000
536600,2913000
537000,2913000
537400,2913000
537800,2913000
538200,2913000
538600,2913000
539000,2913000
539400,2913000
539800,2913000
540200,2913000
540600,2913000
541000,2913000
541400,2913000
541800,2913000
542200,2913000
542600,2913000
543000,2913000
543400,2913000
543800,2913000
544200,2913000
544600,2913000
545000,2913000
545400,2913000
545800,2913000
516600,2912600
517000,2912600
517400,2912600
517800,2912600
518200,2912600
518600,2912600
519000,2912600
519400,2912600
519800,2912600
520200,2912600
520600,2912600
521000,2912600
521400,2912600
521800,2912600
522200,2912600
522600,2912600
523000,2912600
523400,2912600
523800,2912600
524200,2912600
524600,2912600
525000,2912600
525400,2912600
525800,2912600
526200,2912600
526600,2912600
527000,2912600
527400,2912600
527800,2912600
528200,2912600
528600,2912600
529000,2912600
529400,2912600
529800,2912600
530200,2912600
530600,2912600
531000,2912600
531400,2912600
531800,2912600
532200,2912600
532600,2912600
533000,2912600
533400,2912600
533800,2912600
534200,2912600
534600,2912600
535000,2912600
535400,2912600
535800,2912600
536200,2912600
536600,2912600
537000,2912600
537400,2912600
537800,2912600
538200,2912600
538600,2912600
539000,2912600
539400,2912600
539800,2912600
540200,2912600
540600,2912600
541000,2912600
541400,2912600
541800,2912600
542200,2912600
542600,2912600
543000,2912600
543400,2912600
543800,2912600
544200,2912600
544600,2912600
545000,2912600
545400,2912600
545800,2912600
546200,2912600
516600,2912200
517000,2912200
517400,2912200
517800,2912200
518200,2912200
518600,2912200
519000,2912200
519400,2912200
519800,2912200
520200,2912200
520600,2912200
521000,2912200
521400,2912200
521800,2912200
522200,2912200
522600,2912200
523000,2912200
523400,2912200
523800,2912200
524200,2912200
524600,2912200
525000,2912200
525400,2912200
525800,2912200
526200,2912200
526600,2912200
527000,2912200
527400,2912200
527800,2912200
528200,2912200
528600,2912200
529000,2912200
529400,2912200
529800,2912200
530200,2912200
530600,2912200
531000,2912200
531400,2912200
531800,2912200
532200,2912200
532600,2912200
533000,2912200
533400,2912200
533800,2912200
534200,2912200
534600,2912200
535000,2912200
535400,2912200
535800,2912200
536200,2912200
536600,2912200
537000,2912200
537400,2912200
537800,2912200
538200,2912200
538600,2912200
539000,2912200
539400,2912200
