X_COORD,Y_COORD
570200,2913000
546600,2912600
547000,2912600
547400,2912600
547800,2912600
548200,2912600
548600,2912600
549000,2912600
549400,2912600
549800,2912600
550200,2912600
550600,2912600
551000,2912600
551400,2912600
551800,2912600
552200,2912600
552600,2912600
553000,2912600
553400,2912600
553800,2912600
554200,2912600
554600,2912600
555000,2912600
555400,2912600
555800,2912600
556200,2912600
556600,2912600
557000,2912600
557400,2912600
557800,2912600
558200,2912600
558600,2912600
559000,2912600
559400,2912600
559800,2912600
560200,2912600
560600,2912600
561000,2912600
561400,2912600
561800,2912600
562200,2912600
562600,2912600
563000,2912600
563400,2912600
563800,2912600
564200,2912600
564600,2912600
565000,2912600
565400,2912600
565800,2912600
566200,2912600
566600,2912600
567000,2912600
567400,2912600
567800,2912600
568200,2912600
568600,2912600
569000,2912600
569400,2912600
569800,2912600
570200,2912600
546600,2912200
547000,2912200
547400,2912200
547800,2912200
548200,2912200
548600,2912200
549000,2912200
549400,2912200
549800,2912200
550200,2912200
550600,2912200
551000,2912200
551400,2912200
551800,2912200
552200,2912200
552600,2912200
553000,2912200
553400,2912200
553800,2912200
554200,2912200
554600,2912200
555000,2912200
555400,2912200
555800,2912200
556200,2912200
556600,2912200
557000,2912200
557400,2912200
557800,2912200
558200,2912200
558600,2912200
559000,2912200
559400,2912200
559800,2912200
560200,2912200
560600,2912200
561000,2912200
561400,2912200
561800,2912200
562200,2912200
562600,2912200
563000,2912200
563400,2912200
563800,2912200
564200,2912200
564600,2912200
565000,2912200
565400,2912200
565800,2912200
566200,2912200
566600,2912200
567000,2912200
567400,2912200
567800,2912200
568200,2912200
568600,2912200
569000,2912200
569400,2912200
569800,2912200
570200,2912200
547000,2911800
547400,2911800
547800,2911800
548200,2911800
548600,2911800
549000,2911800
549400,2911800
549800,2911800
550200,2911800
550600,2911800
551000,2911800
551400,2911800
551800,2911800
552200,2911800
552600,2911800
553000,2911800
553400,2911800
553800,2911800
554200,2911800
554600,2911800
555000,2911800
555400,2911800
555800,2911800
556200,2911800
556600,2911800
557000,2911800
557400,2911800
557800,2911800
558200,2911800
558600,2911800
559000,2911800
559400,2911800
559800,2911800
560200,2911800
560600,2911800
561000,2911800
561400,2911800
561800,2911800
562200,2911800
562600,2911800
563000,2911800
563400,2911800
563800,2911800
564200,2911800
564600,2911800
565000,2911800
565400,2911800
565800,2911800
566200,2911800
566600,2911800
567000,2911800
567400,2911800
567800,2911800
568200,2911800
568600,2911800
569000,2911800
569400,2911800
569800,2911800
570200,2911800
547400,2911400
547800,2911400
548200,2911400
548600,2911400
549000,2911400
549400,2911400
549800,2911400
550200,2911400
550600,2911400
551000,2911400
551400,2911400
551800,2911400
552200,2911400
552600,2911400
553000,2911400
553400,2911400
553800,2911400
554200,2911400
554600,2911400
555000,2911400
555400,2911400
555800,2911400
556200,2911400
556600,2911400
557000,2911400
557400,2911400
557800,2911400
558200,2911400
558600,2911400
559000,2911400
559400,2911400
559800,2911400
560200,2911400
560600,2911400
561000,2911400
561400,2911400
561800,2911400
562200,2911400
562600,2911400
563000,2911400
563400,2911400
563800,2911400
564200,2911400
564600,2911400
565000,2911400
565400,2911400
565800,2911400
566200,2911400
566600,2911400
567000,2911400
567400,2911400
567800,2911400
568200,2911400
568600,2911400
569000,2911400
569400,2911400
569800,2911400
570200,2911400
547400,2911000
547800,2911000
548200,2911000
548600,2911000
549000,2911000
549400,2911000
549800,2911000
550200,2911000
550600,2911000
551000,2911000
551400,2911000
551800,2911000
552200,2911000
552600,2911000
553000,2911000
553400,2911000
553800,2911000
554200,2911000
554600,2911000
555000,2911000
555400,2911000
555800,2911000
556200,2911000
556600,2911000
557000,2911000
557400,2911000
557800,2911000
558200,2911000
558600,2911000
559000,2911000
559400,2911000
559800,2911000
560200,2911000
560600,2911000
561000,2911000
561400,2911000
561800,2911000
562200,2911000
562600,2911000
563000,2911000
563400,2911000
563800,2911000
564200,2911000
564600,2911000
565000,2911000
565400,2911000
565800,2911000
566200,2911000
566600,2911000
567000,2911000
567400,2911000
567800,2911000
568200,2911000
568600,2911000
569000,2911000
569400,2911000
569800,2911000
570200,2911000
547800,2910600
548200,2910600
548600,2910600
549000,2910600
549400,2910600
549800,2910600
550200,2910600
550600,2910600
551000,2910600
551400,2910600
551800,2910600
552200,2910600
552600,2910600
553000,2910600
553400,2910600
553800,2910600
554200,2910600
554600,2910600
555000,2910600
555400,2910600
555800,2910600
556200,2910600
556600,2910600
557000,2910600
557400,2910600
557800,2910600
558200,2910600
558600,2910600
559000,2910600
559400,2910600
559800,2910600
560200,2910600
560600,2910600
561000,2910600
561400,2910600
561800,2910600
562200,2910600
562600,2910600
563000,2910600
563400,2910600
563800,2910600
564200,2910600
564600,2910600
565000,2910600
565400,2910600
565800,2910600
566200,2910600
566600,2910600
567000,2910600
567400,2910600
567800,2910600
568200,2910600
568600,2910600
569000,2910600
569400,2910600
569800,2910600
570200,2910600
548200,2910200
548600,2910200
549000,2910200
549400,2910200
549800,2910200
550200,2910200
550600,2910200
551000,2910200
551400,2910200
551800,2910200
552200,2910200
552600,2910200
553000,2910200
553400,2910200
553800,2910200
554200,2910200
554600,2910200
555000,2910200
555400,2910200
555800,2910200
556200,2910200
556600,2910200
557000,2910200
557400,2910200
557800,2910200
558200,2910200
558600,2910200
559000,2910200
559400,2910200
559800,2910200
560200,2910200
560600,2910200
561000,2910200
561400,2910200
561800,2910200
562200,2910200
562600,2910200
563000,2910200
563400,2910200
563800,2910200
564200,2910200
564600,2910200
565000,2910200
565400,2910200
565800,2910200
566200,2910200
566600,2910200
567000,2910200
567400,2910200
567800,2910200
568200,2910200
568600,2910200
569000,2910200
569400,2910200
569800,2910200
570200,2910200
548200,2909800
548600,2909800
549000,2909800
549400,2909800
549800,2909800
550200,2909800
550600,2909800
551000,2909800
551400,2909800
551800,2909800
552200,2909800
552600,2909800
553000,2909800
553400,2909800
553800,2909800
554200,2909800
554600,2909800
555000,2909800
555400,2909800
555800,2909800
556200,2909800
556600,2909800
557000,2909800
557400,2909800
557800,2909800
558200,2909800
558600,2909800
559000,2909800
559400,2909800
559800,2909800
560200,2909800
560600,2909800
561000,2909800
561400,2909800
561800,2909800
562200,2909800
562600,2909800
563000,2909800
563400,2909800
563800,2909800
564200,2909800
564600,2909800
565000,2909800
565400,2909800
565800,2909800
566200,2909800
566600,2909800
567000,2909800
567400,2909800
567800,2909800
568200,2909800
568600,2909800
569000,2909800
569400,2909800
569800,2909800
570200,2909800
548600,2909400
549000,2909400
549400,2909400
549800,2909400
550200,2909400
550600,2909400
551000,2909400
551400,2909400
551800,2909400
552200,2909400
552600,2909400
553000,2909400
553400,2909400
553800,2909400
554200,2909400
554600,2909400
555000,2909400
555400,2909400
555800,2909400
556200,2909400
556600,2909400
557000,2909400
557400,2909400
557800,2909400
558200,2909400
558600,2909400
559000,2909400
559400,2909400
559800,2909400
560200,2909400
560600,2909400
561000,2909400
561400,2909400
561800,2909400
562200,2909400
562600,2909400
563000,2909400
563400,2909400
563800,2909400
564200,2909400
564600,2909400
565000,2909400
565400,2909400
565800,2909400
566200,2909400
566600,2909400
567000,2909400
567400,2909400
567800,2909400
568200,2909400
568600,2909400
569000,2909400
569400,2909400
569800,2909400
570200,2909400
549000,2909000
549400,2909000
549800,2909000
550200,2909000
550600,2909000
551000,2909000
551400,2909000
551800,2909000
552200,2909000
552600,2909000
553000,2909000
553400,2909000
553800,2909000
554200,2909000
554600,2909000
555000,2909000
555400,2909000
555800,2909000
556200,2909000
556600,2909000
557000,2909000
557400,2909000
557800,2909000
558200,2909000
558600,2909000
559000,2909000
559400,2909000
559800,2909000
560200,2909000
560600,2909000
561000,2909000
561400,2909000
561800,2909000
562200,2909000
562600,2909000
563000,2909000
563400,2909000
563800,2909000
564200,2909000
564600,2909000
565000,2909000
565400,2909000
565800,2909000
566200,2909000
566600,2909000
567000,2909000
567400,2909000
567800,2909000
568200,2909000
568600,2909000
569000,2909000
569400,2909000
569800,2909000
570200,2909000
549000,2908600
549400,2908600
549800,2908600
550200,2908600
550600,2908600
551000,2908600
551400,2908600
551800,2908600
552200,2908600
552600,2908600
553000,2908600
553400,2908600
553800,2908600
554200,2908600
554600,2908600
555000,2908600
555400,2908600
555800,2908600
556200,2908600
556600,2908600
557000,2908600
557400,2908600
557800,2908600
558200,2908600
558600,2908600
559000,2908600
559400,2908600
559800,2908600
560200,2908600
560600,2908600
561000,2908600
561400,2908600
561800,2908600
562200,2908600
562600,2908600
563000,2908600
563400,2908600
563800,2908600
564200,2908600
564600,2908600
565000,2908600
565400,2908600
565800,2908600
566200,2908600
566600,2908600
567000,2908600
567400,2908600
567800,2908600
568200,2908600
568600,2908600
569000,2908600
569400,2908600
569800,2908600
570200,2908600
549400,2908200
549800,2908200
550200,2908200
550600,2908200
551000,2908200
551400,2908200
551800,2908200
552200,2908200
552600,2908200
553000,2908200
553400,2908200
553800,2908200
554200,2908200
554600,2908200
555000,2908200
555400,2908200
555800,2908200
556200,2908200
556600,2908200
557000,2908200
557400,2908200
557800,2908200
558200,2908200
558600,2908200
559000,2908200
559400,2908200
559800,2908200
560200,2908200
560600,2908200
561000,2908200
561400,2908200
561800,2908200
562200,2908200
562600,2908200
563000,2908200
563400,2908200
563800,2908200
564200,2908200
564600,2908200
565000,2908200
565400,2908200
565800,2908200
566200,2908200
566600,2908200
567000,2908200
567400,2908200
567800,2908200
568200,2908200
568600,2908200
569000,2908200
569400,2908200
569800,2908200
570200,2908200
549800,2907800
550200,2907800
550600,2907800
551000,2907800
551400,2907800
551800,2907800
552200,2907800
552600,2907800
553000,2907800
553400,2907800
553800,2907800
554200,2907800
554600,2907800
555000,2907800
555400,2907800
555800,2907800
556200,2907800
556600,2907800
557000,2907800
557400,2907800
557800,2907800
558200,2907800
558600,2907800
559000,2907800
559400,2907800
559800,2907800
560200,2907800
560600,2907800
561000,2907800
561400,2907800
561800,2907800
562200,2907800
562600,2907800
563000,2907800
563400,2907800
563800,2907800
564200,2907800
564600,2907800
565000,2907800
565400,2907800
565800,2907800
566200,2907800
566600,2907800
567000,2907800
567400,2907800
567800,2907800
568200,2907800
568600,2907800
569000,2907800
569400,2907800
569800,2907800
570200,2907800
549800,2907400
550200,2907400
550600,2907400
551000,2907400
551400,2907400
551800,2907400
552200,2907400
552600,2907400
553000,2907400
553400,2907400
553800,2907400
554200,2907400
554600,2907400
555000,2907400
555400,2907400
555800,2907400
556200,2907400
556600,2907400
557000,2907400
557400,2907400
557800,2907400
558200,2907400
558600,2907400
559000,2907400
559400,2907400
559800,2907400
560200,2907400
560600,2907400
561000,2907400
561400,2907400
561800,2907400
562200,2907400
562600,2907400
563000,2907400
563400,2907400
563800,2907400
564200,2907400
564600,2907400
565000,2907400
565400,2907400
565800,2907400
566200,2907400
566600,2907400
567000,2907400
567400,2907400
567800,2907400
568200,2907400
568600,2907400
569000,2907400
569400,2907400
569800,2907400
570200,2907400
550200,2907000
550600,2907000
551000,2907000
551400,2907000
551800,2907000
552200,2907000
552600,2907000
553000,2907000
553400,2907000
553800,2907000
554200,2907000
554600,2907000
555000,2907000
555400,2907000
555800,2907000
556200,2907000
556600,2907000
557000,2907000
557400,2907000
557800,2907000
558200,2907000
558600,2907000
559000,2907000
559400,2907000
559800,2907000
560200,2907000
560600,2907000
561000,2907000
561400,2907000
561800,2907000
562200,2907000
562600,2907000
563000,2907000
563400,2907000
563800,2907000
564200,2907000
564600,2907000
565000,2907000
565400,2907000
565800,2907000
566200,2907000
566600,2907000
567000,2907000
567400,2907000
567800,2907000
568200,2907000
568600,2907000
569000,2907000
569400,2907000
569800,2907000
570200,2907000
550600,2906600
551000,2906600
551400,2906600
551800,2906600
552200,2906600
552600,2906600
553000,2906600
553400,2906600
553800,2906600
554200,2906600
554600,2906600
555000,2906600
555400,2906600
555800,2906600
556200,2906600
556600,2906600
557000,2906600
557400,2906600
557800,2906600
558200,2906600
558600,2906600
559000,2906600
559400,2906600
559800,2906600
560200,2906600
560600,2906600
561000,2906600
561400,2906600
561800,2906600
562200,2906600
562600,2906600
563000,2906600
563400,2906600
563800,2906600
564200,2906600
564600,2906600
565000,2906600
565400,2906600
565800,2906600
